,sent_index,token,label,chapter_tag,split_tag
728,24,nerves,I-R,Chapter 1,train
729,24,.,I-R,Chapter 1,train
730,24,They,I-R,Chapter 1,train
731,24,are,I-R,Chapter 1,train
732,24,my,I-R,Chapter 1,train
733,24,old,I-R,Chapter 1,train
734,24,friends,I-R,Chapter 1,train
735,24,.,I-R,Chapter 1,train
736,24,I,I-R,Chapter 1,train
737,24,have,I-R,Chapter 1,train
738,24,heard,I-R,Chapter 1,train
739,24,you,I-R,Chapter 1,train
740,24,mention,I-R,Chapter 1,train
741,24,them,I-R,Chapter 1,train
742,24,with,I-R,Chapter 1,train
743,24,consideration,I-R,Chapter 1,train
744,24,these,I-R,Chapter 1,train
745,24,last,I-R,Chapter 1,train
746,24,twenty,I-R,Chapter 1,train
747,24,years,I-R,Chapter 1,train
748,24,at,I-R,Chapter 1,train
749,24,least,I-R,Chapter 1,train
750,24,.,I-R,Chapter 1,train
751,24,"""",I-R,Chapter 1,train
752,25,"""",B-R,Chapter 1,train
753,25,Ah,I-R,Chapter 1,train
754,25,",",I-R,Chapter 1,train
755,25,you,I-R,Chapter 1,train
756,25,do,I-R,Chapter 1,train
757,25,not,I-R,Chapter 1,train
758,25,know,I-R,Chapter 1,train
759,25,what,I-R,Chapter 1,train
760,25,I,I-R,Chapter 1,train
761,25,suffer,I-R,Chapter 1,train
762,25,.,I-R,Chapter 1,train
763,25,"""",I-R,Chapter 1,train
764,26,"""",B-R,Chapter 1,train
765,26,But,I-R,Chapter 1,train
766,26,I,I-R,Chapter 1,train
767,26,hope,I-R,Chapter 1,train
768,26,you,I-R,Chapter 1,train
769,26,will,I-R,Chapter 1,train
770,26,get,I-R,Chapter 1,train
771,26,over,I-R,Chapter 1,train
772,26,it,I-R,Chapter 1,train
773,26,",",I-R,Chapter 1,train
774,26,and,I-R,Chapter 1,train
775,26,live,I-R,Chapter 1,train
776,26,to,I-R,Chapter 1,train
777,26,see,I-R,Chapter 1,train
778,26,many,I-R,Chapter 1,train
779,26,young,I-R,Chapter 1,train
780,26,men,I-R,Chapter 1,train
781,26,of,I-R,Chapter 1,train
782,26,four,I-R,Chapter 1,train
783,26,thousand,I-R,Chapter 1,train
784,26,a,I-R,Chapter 1,train
785,26,year,I-R,Chapter 1,train
786,26,come,I-R,Chapter 1,train
787,26,into,I-R,Chapter 1,train
788,26,the,I-R,Chapter 1,train
789,26,neighbourhood,I-R,Chapter 1,train
790,26,.,I-R,Chapter 1,train
791,26,"""",I-R,Chapter 1,train
792,27,"""",B-R,Chapter 1,train
793,27,It,I-R,Chapter 1,train
794,27,will,I-R,Chapter 1,train
795,27,be,I-R,Chapter 1,train
796,27,no,I-R,Chapter 1,train
797,27,use,I-R,Chapter 1,train
798,27,to,I-R,Chapter 1,train
799,27,us,I-R,Chapter 1,train
800,27,",",I-R,Chapter 1,train
801,27,if,I-R,Chapter 1,train
802,27,twenty,I-R,Chapter 1,train
803,27,such,I-R,Chapter 1,train
804,27,should,I-R,Chapter 1,train
805,27,come,I-R,Chapter 1,train
806,27,",",I-R,Chapter 1,train
807,27,since,I-R,Chapter 1,train
808,27,you,I-R,Chapter 1,train
809,27,will,I-R,Chapter 1,train
810,27,not,I-R,Chapter 1,train
811,27,visit,I-R,Chapter 1,train
812,27,them,I-R,Chapter 1,train
813,27,.,I-R,Chapter 1,train
814,27,"""",I-R,Chapter 1,train
815,28,"""",B-R,Chapter 1,train
816,28,Depend,I-R,Chapter 1,train
817,28,upon,I-R,Chapter 1,train
818,28,it,I-R,Chapter 1,train
819,28,",",I-R,Chapter 1,train
820,28,my,I-R,Chapter 1,train
821,28,dear,I-R,Chapter 1,train
822,28,",",I-R,Chapter 1,train
823,28,that,I-R,Chapter 1,train
824,28,when,I-R,Chapter 1,train
825,28,there,I-R,Chapter 1,train
826,28,are,I-R,Chapter 1,train
827,28,twenty,I-R,Chapter 1,train
828,28,",",I-R,Chapter 1,train
829,28,I,I-R,Chapter 1,train
830,28,will,I-R,Chapter 1,train
831,28,visit,I-R,Chapter 1,train
832,28,them,I-R,Chapter 1,train
833,28,all,I-R,Chapter 1,train
834,28,.,I-R,Chapter 1,train
835,28,"""",I-R,Chapter 1,train
836,29,"""",O,Chapter 2,train
837,29,I,O,Chapter 2,train
838,29,hope,O,Chapter 2,train
839,29,Mr,O,Chapter 2,train
840,29,Bingley,O,Chapter 2,train
841,29,will,O,Chapter 2,train
842,29,like,O,Chapter 2,train
843,29,it,O,Chapter 2,train
844,29,",",O,Chapter 2,train
845,29,Lizzy,O,Chapter 2,train
846,29,.,O,Chapter 2,train
847,29,"""",O,Chapter 2,train
848,30,"""",B-R,Chapter 2,train
849,30,We,I-R,Chapter 2,train
850,30,are,I-R,Chapter 2,train
851,30,not,I-R,Chapter 2,train
852,30,in,I-R,Chapter 2,train
853,30,a,I-R,Chapter 2,train
854,30,way,I-R,Chapter 2,train
855,30,to,I-R,Chapter 2,train
856,30,know,I-R,Chapter 2,train
857,30,what,I-R,Chapter 2,train
858,30,Mr,I-R,Chapter 2,train
859,30,Bingley,I-R,Chapter 2,train
860,30,likes,I-R,Chapter 2,train
861,30,",",I-R,Chapter 2,train
862,30,"""",I-R,Chapter 2,train
863,30,*,I-R,Chapter 2,train
864,30,"""",I-R,Chapter 2,train
865,30,since,I-R,Chapter 2,train
866,30,we,I-R,Chapter 2,train
867,30,are,I-R,Chapter 2,train
868,30,not,I-R,Chapter 2,train
869,30,to,I-R,Chapter 2,train
870,30,visit,I-R,Chapter 2,train
871,30,.,I-R,Chapter 2,train
872,30,"""",I-R,Chapter 2,train
873,31,"""",B-R,Chapter 2,train
874,31,But,I-R,Chapter 2,train
875,31,you,I-R,Chapter 2,train
876,31,forget,I-R,Chapter 2,train
877,31,",",I-R,Chapter 2,train
878,31,mamma,I-R,Chapter 2,train
879,31,",",I-R,Chapter 2,train
880,31,"""",I-R,Chapter 2,train
881,31,*,I-R,Chapter 2,train
882,31,"""",I-R,Chapter 2,train
883,31,that,I-R,Chapter 2,train
884,31,we,I-R,Chapter 2,train
885,31,shall,I-R,Chapter 2,train
886,31,meet,I-R,Chapter 2,train
887,31,him,I-R,Chapter 2,train
888,31,at,I-R,Chapter 2,train
889,31,the,I-R,Chapter 2,train
890,31,assemblies,I-R,Chapter 2,train
891,31,",",I-R,Chapter 2,train
892,31,and,I-R,Chapter 2,train
893,31,that,I-R,Chapter 2,train
894,31,Mrs,I-R,Chapter 2,train
895,31,Long,I-R,Chapter 2,train
896,31,promised,I-R,Chapter 2,train
897,31,to,I-R,Chapter 2,train
898,31,introduce,I-R,Chapter 2,train
899,31,him,I-R,Chapter 2,train
900,31,.,I-R,Chapter 2,train
901,31,"""",I-R,Chapter 2,train
902,32,"""",B-R,Chapter 2,train
903,32,I,I-R,Chapter 2,train
904,32,do,I-R,Chapter 2,train
905,32,not,I-R,Chapter 2,train
906,32,believe,I-R,Chapter 2,train
907,32,Mrs,I-R,Chapter 2,train
908,32,Long,I-R,Chapter 2,train
909,32,will,I-R,Chapter 2,train
910,32,do,I-R,Chapter 2,train
911,32,any,I-R,Chapter 2,train
912,32,such,I-R,Chapter 2,train
913,32,thing,I-R,Chapter 2,train
914,32,.,I-R,Chapter 2,train
915,32,She,I-R,Chapter 2,train
916,32,has,I-R,Chapter 2,train
917,32,two,I-R,Chapter 2,train
918,32,nieces,I-R,Chapter 2,train
919,32,of,I-R,Chapter 2,train
920,32,her,I-R,Chapter 2,train
921,32,own,I-R,Chapter 2,train
922,32,.,I-R,Chapter 2,train
923,32,She,I-R,Chapter 2,train
924,32,is,I-R,Chapter 2,train
925,32,a,I-R,Chapter 2,train
926,32,selfish,I-R,Chapter 2,train
927,32,",",I-R,Chapter 2,train
928,32,hypocritical,I-R,Chapter 2,train
929,32,woman,I-R,Chapter 2,train
930,32,",",I-R,Chapter 2,train
931,32,and,I-R,Chapter 2,train
932,32,I,I-R,Chapter 2,train
933,32,have,I-R,Chapter 2,train
934,32,no,I-R,Chapter 2,train
935,32,opinion,I-R,Chapter 2,train
936,32,of,I-R,Chapter 2,train
937,32,her,I-R,Chapter 2,train
938,32,.,I-R,Chapter 2,train
939,32,"""",I-R,Chapter 2,train
940,33,"""",B-R,Chapter 2,train
941,33,No,I-R,Chapter 2,train
942,33,more,I-R,Chapter 2,train
943,33,have,I-R,Chapter 2,train
944,33,I,I-R,Chapter 2,train
945,33,",",I-R,Chapter 2,train
946,33,"""",I-R,Chapter 2,train
947,33,*,I-R,Chapter 2,train
948,33,"""",I-R,Chapter 2,train
949,33,and,I-R,Chapter 2,train
950,33,I,I-R,Chapter 2,train
951,33,am,I-R,Chapter 2,train
952,33,glad,I-R,Chapter 2,train
953,33,to,I-R,Chapter 2,train
954,33,find,I-R,Chapter 2,train
955,33,that,I-R,Chapter 2,train
956,33,you,I-R,Chapter 2,train
957,33,do,I-R,Chapter 2,train
958,33,not,I-R,Chapter 2,train
959,33,depend,I-R,Chapter 2,train
960,33,on,I-R,Chapter 2,train
961,33,her,I-R,Chapter 2,train
962,33,serving,I-R,Chapter 2,train
963,33,you,I-R,Chapter 2,train
964,33,.,I-R,Chapter 2,train
965,33,"""",I-R,Chapter 2,train
966,34,"""",O,Chapter 2,train
967,34,Do,O,Chapter 2,train
968,34,n't,O,Chapter 2,train
969,34,keep,O,Chapter 2,train
970,34,coughing,O,Chapter 2,train
971,34,so,O,Chapter 2,train
972,34,",",O,Chapter 2,train
973,34,Kitty,O,Chapter 2,train
974,34,",",O,Chapter 2,train
975,34,for,O,Chapter 2,train
976,34,Heaven,O,Chapter 2,train
977,34,'s,O,Chapter 2,train
978,34,sake,O,Chapter 2,train
979,34,!,O,Chapter 2,train
980,34,Have,O,Chapter 2,train
981,34,a,O,Chapter 2,train
982,34,little,O,Chapter 2,train
983,34,compassion,O,Chapter 2,train
984,34,on,O,Chapter 2,train
985,34,my,O,Chapter 2,train
986,34,nerves,O,Chapter 2,train
987,34,.,O,Chapter 2,train
988,34,You,O,Chapter 2,train
989,34,tear,O,Chapter 2,train
990,34,them,O,Chapter 2,train
991,34,to,O,Chapter 2,train
992,34,pieces,O,Chapter 2,train
993,34,.,O,Chapter 2,train
994,34,"""",O,Chapter 2,train
995,35,"""",B-R,Chapter 2,train
996,35,Kitty,I-R,Chapter 2,train
997,35,has,I-R,Chapter 2,train
998,35,no,I-R,Chapter 2,train
999,35,discretion,I-R,Chapter 2,train
1000,35,in,I-R,Chapter 2,train
1001,35,her,I-R,Chapter 2,train
1002,35,coughs,I-R,Chapter 2,train
1003,35,",",I-R,Chapter 2,train
1004,35,"""",I-R,Chapter 2,train
1005,35,*,I-R,Chapter 2,train
1006,35,"""",I-R,Chapter 2,train
1007,35,she,I-R,Chapter 2,train
1008,35,times,I-R,Chapter 2,train
1009,35,them,I-R,Chapter 2,train
1010,35,ill,I-R,Chapter 2,train
1011,35,.,I-R,Chapter 2,train
1012,35,"""",I-R,Chapter 2,train
1013,36,"""",B-R,Chapter 2,train
1014,36,I,I-R,Chapter 2,train
1015,36,do,I-R,Chapter 2,train
1016,36,not,I-R,Chapter 2,train
1017,36,cough,I-R,Chapter 2,train
1018,36,for,I-R,Chapter 2,train
1019,36,my,I-R,Chapter 2,train
1020,36,own,I-R,Chapter 2,train
1021,36,amusement,I-R,Chapter 2,train
1022,36,",",I-R,Chapter 2,train
1023,36,"""",I-R,Chapter 2,train
1024,36,*,I-R,Chapter 2,train
1025,36,"""",I-R,Chapter 2,train
1026,36,When,I-R,Chapter 2,train
1027,36,is,I-R,Chapter 2,train
1028,36,your,I-R,Chapter 2,train
1029,36,next,I-R,Chapter 2,train
1030,36,ball,I-R,Chapter 2,train
1031,36,to,I-R,Chapter 2,train
1032,36,be,I-R,Chapter 2,train
1033,36,",",I-R,Chapter 2,train
1034,36,Lizzy,I-R,Chapter 2,train
1035,36,?,I-R,Chapter 2,train
1036,36,"""",I-R,Chapter 2,train
1037,37,"""",B-R,Chapter 2,train
1038,37,To-morrow,I-R,Chapter 2,train
1039,37,fortnight,I-R,Chapter 2,train
1040,37,.,I-R,Chapter 2,train
1041,37,"""",I-R,Chapter 2,train
1042,38,"""",B-R,Chapter 2,train
1043,38,Aye,I-R,Chapter 2,train
1044,38,",",I-R,Chapter 2,train
1045,38,so,I-R,Chapter 2,train
1046,38,it,I-R,Chapter 2,train
1047,38,is,I-R,Chapter 2,train
1048,38,",",I-R,Chapter 2,train
1049,38,"""",I-R,Chapter 2,train
1050,38,*,I-R,Chapter 2,train
1051,38,"""",I-R,Chapter 2,train
1052,38,and,I-R,Chapter 2,train
1053,38,Mrs,I-R,Chapter 2,train
1054,38,Long,I-R,Chapter 2,train
1055,38,does,I-R,Chapter 2,train
1056,38,not,I-R,Chapter 2,train
1057,38,come,I-R,Chapter 2,train
1058,38,back,I-R,Chapter 2,train
1059,38,till,I-R,Chapter 2,train
1060,38,the,I-R,Chapter 2,train
1061,38,day,I-R,Chapter 2,train
1062,38,before,I-R,Chapter 2,train
1063,38,;,I-R,Chapter 2,train
1064,38,so,I-R,Chapter 2,train
1065,38,it,I-R,Chapter 2,train
1066,38,will,I-R,Chapter 2,train
1067,38,be,I-R,Chapter 2,train
1068,38,impossible,I-R,Chapter 2,train
1069,38,for,I-R,Chapter 2,train
1070,38,her,I-R,Chapter 2,train
1071,38,to,I-R,Chapter 2,train
1072,38,introduce,I-R,Chapter 2,train
1073,38,him,I-R,Chapter 2,train
1074,38,",",I-R,Chapter 2,train
1075,38,for,I-R,Chapter 2,train
1076,38,she,I-R,Chapter 2,train
1077,38,will,I-R,Chapter 2,train
1078,38,not,I-R,Chapter 2,train
1079,38,know,I-R,Chapter 2,train
1080,38,him,I-R,Chapter 2,train
1081,38,herself,I-R,Chapter 2,train
1082,38,.,I-R,Chapter 2,train
1083,38,"""",I-R,Chapter 2,train
1084,39,"""",B-R,Chapter 2,train
1085,39,Then,I-R,Chapter 2,train
1086,39,",",I-R,Chapter 2,train
1087,39,my,I-R,Chapter 2,train
1088,39,dear,I-R,Chapter 2,train
1089,39,",",I-R,Chapter 2,train
1090,39,you,I-R,Chapter 2,train
1091,39,may,I-R,Chapter 2,train
1092,39,have,I-R,Chapter 2,train
1093,39,the,I-R,Chapter 2,train
1094,39,advantage,I-R,Chapter 2,train
1095,39,of,I-R,Chapter 2,train
1096,39,your,I-R,Chapter 2,train
1097,39,friend,I-R,Chapter 2,train
1098,39,",",I-R,Chapter 2,train
1099,39,and,I-R,Chapter 2,train
1100,39,introduce,I-R,Chapter 2,train
1101,39,Mr,I-R,Chapter 2,train
1102,39,Bingley,I-R,Chapter 2,train
1103,39,to,I-R,Chapter 2,train
1104,39,her,I-R,Chapter 2,train
1105,39,.,I-R,Chapter 2,train
1106,39,"""",I-R,Chapter 2,train
1107,40,"""",B-R,Chapter 2,train
1108,40,Impossible,I-R,Chapter 2,train
1109,40,",",I-R,Chapter 2,train
1110,40,Mr,I-R,Chapter 2,train
1111,40,Bennet,I-R,Chapter 2,train
1112,40,",",I-R,Chapter 2,train
1113,40,impossible,I-R,Chapter 2,train
1114,40,",",I-R,Chapter 2,train
1115,40,when,I-R,Chapter 2,train
1116,40,I,I-R,Chapter 2,train
1117,40,am,I-R,Chapter 2,train
1118,40,not,I-R,Chapter 2,train
1119,40,acquainted,I-R,Chapter 2,train
1120,40,with,I-R,Chapter 2,train
1121,40,him,I-R,Chapter 2,train
1122,40,myself,I-R,Chapter 2,train
1123,40,;,I-R,Chapter 2,train
1124,40,how,I-R,Chapter 2,train
1125,40,can,I-R,Chapter 2,train
1126,40,you,I-R,Chapter 2,train
1127,40,be,I-R,Chapter 2,train
1128,40,so,I-R,Chapter 2,train
1129,40,teasing,I-R,Chapter 2,train
1130,40,?,I-R,Chapter 2,train
1131,40,"""",I-R,Chapter 2,train
1132,41,"""",B-R,Chapter 2,train
1133,41,I,I-R,Chapter 2,train
1134,41,honour,I-R,Chapter 2,train
1135,41,your,I-R,Chapter 2,train
1136,41,circumsection,I-R,Chapter 2,train
1137,41,.,I-R,Chapter 2,train
1138,41,A,I-R,Chapter 2,train
1139,41,fortnight,I-R,Chapter 2,train
1140,41,'s,I-R,Chapter 2,train
1141,41,acquaintance,I-R,Chapter 2,train
1142,41,is,I-R,Chapter 2,train
1143,41,certainly,I-R,Chapter 2,train
1144,41,very,I-R,Chapter 2,train
1145,41,little,I-R,Chapter 2,train
1146,41,.,I-R,Chapter 2,train
1147,41,One,I-R,Chapter 2,train
1148,41,can,I-R,Chapter 2,train
1149,41,not,I-R,Chapter 2,train
1150,41,know,I-R,Chapter 2,train
1151,41,what,I-R,Chapter 2,train
1152,41,a,I-R,Chapter 2,train
1153,41,man,I-R,Chapter 2,train
1154,41,really,I-R,Chapter 2,train
1155,41,is,I-R,Chapter 2,train
1156,41,by,I-R,Chapter 2,train
1157,41,the,I-R,Chapter 2,train
1158,41,end,I-R,Chapter 2,train
1159,41,of,I-R,Chapter 2,train
1160,41,a,I-R,Chapter 2,train
1161,41,fortnight,I-R,Chapter 2,train
1162,41,.,I-R,Chapter 2,train
1163,41,But,I-R,Chapter 2,train
1164,41,if,I-R,Chapter 2,train
1165,41,we,I-R,Chapter 2,train
1166,41,do,I-R,Chapter 2,train
1167,41,not,I-R,Chapter 2,train
1168,41,venture,I-R,Chapter 2,train
1169,41,somebody,I-R,Chapter 2,train
1170,41,else,I-R,Chapter 2,train
1171,41,will,I-R,Chapter 2,train
1172,41,;,I-R,Chapter 2,train
1173,41,and,I-R,Chapter 2,train
1174,41,after,I-R,Chapter 2,train
1175,41,all,I-R,Chapter 2,train
1176,41,",",I-R,Chapter 2,train
1177,41,Mrs,I-R,Chapter 2,train
1178,41,Long,I-R,Chapter 2,train
1179,41,and,I-R,Chapter 2,train
1180,41,her,I-R,Chapter 2,train
1181,41,nieces,I-R,Chapter 2,train
1182,41,must,I-R,Chapter 2,train
1183,41,stand,I-R,Chapter 2,train
1184,41,their,I-R,Chapter 2,train
1185,41,chance,I-R,Chapter 2,train
1186,41,;,I-R,Chapter 2,train
1187,41,and,I-R,Chapter 2,train
1188,41,",",I-R,Chapter 2,train
1189,41,therefore,I-R,Chapter 2,train
1190,41,",",I-R,Chapter 2,train
1191,41,as,I-R,Chapter 2,train
1192,41,she,I-R,Chapter 2,train
1193,41,will,I-R,Chapter 2,train
1194,41,think,I-R,Chapter 2,train
1195,41,it,I-R,Chapter 2,train
1196,41,an,I-R,Chapter 2,train
1197,41,act,I-R,Chapter 2,train
1198,41,of,I-R,Chapter 2,train
1199,41,kindness,I-R,Chapter 2,train
1200,41,",",I-R,Chapter 2,train
1201,41,if,I-R,Chapter 2,train
1202,41,you,I-R,Chapter 2,train
1203,41,decline,I-R,Chapter 2,train
1204,41,the,I-R,Chapter 2,train
1205,41,office,I-R,Chapter 2,train
1206,41,",",I-R,Chapter 2,train
1207,41,I,I-R,Chapter 2,train
1208,41,will,I-R,Chapter 2,train
1209,41,take,I-R,Chapter 2,train
1210,41,it,I-R,Chapter 2,train
1211,41,on,I-R,Chapter 2,train
1212,41,myself,I-R,Chapter 2,train
1213,41,.,I-R,Chapter 2,train
1214,41,"""",I-R,Chapter 2,train
1215,42,*,B-R,Chapter 2,train
1216,42,"""",I-R,Chapter 2,train
1217,42,Nonsense,I-R,Chapter 2,train
1218,42,",",I-R,Chapter 2,train
1219,42,nonsense,I-R,Chapter 2,train
1220,42,!,I-R,Chapter 2,train
1221,42,"""",I-R,Chapter 2,train
1222,43,"""",B-R,Chapter 2,train
1223,43,What,I-R,Chapter 2,train
1224,43,can,I-R,Chapter 2,train
1225,43,be,I-R,Chapter 2,train
1226,43,the,I-R,Chapter 2,train
1227,43,meaning,I-R,Chapter 2,train
1228,43,of,I-R,Chapter 2,train
1229,43,that,I-R,Chapter 2,train
1230,43,emphatic,I-R,Chapter 2,train
1231,43,exclamation,I-R,Chapter 2,train
1232,43,?,I-R,Chapter 2,train
1233,43,"""",I-R,Chapter 2,train
1234,43,*,I-R,Chapter 2,train
1235,43,"""",I-R,Chapter 2,train
1236,43,Do,I-R,Chapter 2,train
1237,43,you,I-R,Chapter 2,train
1238,43,consider,I-R,Chapter 2,train
1239,43,the,I-R,Chapter 2,train
1240,43,formsof,I-R,Chapter 2,train
1241,43,introduction,I-R,Chapter 2,train
1242,43,",",I-R,Chapter 2,train
1243,43,and,I-R,Chapter 2,train
1244,43,the,I-R,Chapter 2,train
1245,43,stress,I-R,Chapter 2,train
1246,43,that,I-R,Chapter 2,train
1247,43,is,I-R,Chapter 2,train
1248,43,laid,I-R,Chapter 2,train
1249,43,on,I-R,Chapter 2,train
1250,43,them,I-R,Chapter 2,train
1251,43,",",I-R,Chapter 2,train
1252,43,as,I-R,Chapter 2,train
1253,43,nonsense,I-R,Chapter 2,train
1254,43,?,I-R,Chapter 2,train
1255,43,I,I-R,Chapter 2,train
1256,43,can,I-R,Chapter 2,train
1257,43,not,I-R,Chapter 2,train
1258,43,quite,I-R,Chapter 2,train
1259,43,agree,I-R,Chapter 2,train
1260,43,with,I-R,Chapter 2,train
1261,43,you,I-R,Chapter 2,train
1262,43,there,I-R,Chapter 2,train
1263,43,.,I-R,Chapter 2,train
1264,43,What,I-R,Chapter 2,train
1265,43,say,I-R,Chapter 2,train
1266,43,you,I-R,Chapter 2,train
1267,43,",",I-R,Chapter 2,train
1268,43,Mary,I-R,Chapter 2,train
1269,43,?,I-R,Chapter 2,train
1270,43,For,I-R,Chapter 2,train
1271,43,you,I-R,Chapter 2,train
1272,43,are,I-R,Chapter 2,train
1273,43,a,I-R,Chapter 2,train
1274,43,young,I-R,Chapter 2,train
1275,43,lady,I-R,Chapter 2,train
1276,43,of,I-R,Chapter 2,train
1277,43,deep,I-R,Chapter 2,train
1278,43,reflection,I-R,Chapter 2,train
1279,43,",",I-R,Chapter 2,train
1280,43,I,I-R,Chapter 2,train
1281,43,know,I-R,Chapter 2,train
1282,43,",",I-R,Chapter 2,train
1283,43,and,I-R,Chapter 2,train
1284,43,read,I-R,Chapter 2,train
1285,43,great,I-R,Chapter 2,train
1286,43,books,I-R,Chapter 2,train
1287,43,and,I-R,Chapter 2,train
1288,43,make,I-R,Chapter 2,train
1289,43,extracts,I-R,Chapter 2,train
1290,43,.,I-R,Chapter 2,train
1291,43,"""",I-R,Chapter 2,train
1292,44,"""",B-P,Chapter 2,train
1293,44,While,I-P,Chapter 2,train
1294,44,Mary,I-P,Chapter 2,train
1295,44,is,I-P,Chapter 2,train
1296,44,adjusting,I-P,Chapter 2,train
1297,44,her,I-P,Chapter 2,train
1298,44,ideas,I-P,Chapter 2,train
1299,44,",",I-P,Chapter 2,train
1300,44,"""",I-P,Chapter 2,train
1301,44,*,I-P,Chapter 2,train
1302,44,"""",I-P,Chapter 2,train
1303,44,let,I-P,Chapter 2,train
1304,44,us,I-P,Chapter 2,train
1305,44,return,I-P,Chapter 2,train
1306,44,to,I-P,Chapter 2,train
1307,44,Mr,I-P,Chapter 2,train
1308,44,Bingley,I-P,Chapter 2,train
1309,44,.,I-P,Chapter 2,train
1310,44,"""",I-P,Chapter 2,train
1311,45,"""",B-R,Chapter 2,train
1312,45,I,I-R,Chapter 2,train
1313,45,am,I-R,Chapter 2,train
1314,45,sick,I-R,Chapter 2,train
1315,45,of,I-R,Chapter 2,train
1316,45,Mr,I-R,Chapter 2,train
1317,45,Bingley,I-R,Chapter 2,train
1318,45,",",I-R,Chapter 2,train
1319,45,"""",I-R,Chapter 2,train
1320,45,*,I-R,Chapter 2,train
1321,46,"""",B-R,Chapter 2,train
1322,46,I,I-R,Chapter 2,train
1323,46,am,I-R,Chapter 2,train
1324,46,sorry,I-R,Chapter 2,train
1325,46,to,I-R,Chapter 2,train
1326,46,hear,I-R,Chapter 2,train
1327,46,that,I-R,Chapter 2,train
1328,46,;,I-R,Chapter 2,train
1329,46,but,I-R,Chapter 2,train
1330,46,why,I-R,Chapter 2,train
1331,46,did,I-R,Chapter 2,train
1332,46,not,I-R,Chapter 2,train
1333,46,you,I-R,Chapter 2,train
1334,46,tell,I-R,Chapter 2,train
1335,46,me,I-R,Chapter 2,train
1336,46,that,I-R,Chapter 2,train
1337,46,before,I-R,Chapter 2,train
1338,46,?,I-R,Chapter 2,train
1339,46,If,I-R,Chapter 2,train
1340,46,I,I-R,Chapter 2,train
1341,46,had,I-R,Chapter 2,train
1342,46,known,I-R,Chapter 2,train
1343,46,as,I-R,Chapter 2,train
1344,46,much,I-R,Chapter 2,train
1345,46,this,I-R,Chapter 2,train
1346,46,morning,I-R,Chapter 2,train
1347,46,I,I-R,Chapter 2,train
1348,46,certainly,I-R,Chapter 2,train
1349,46,would,I-R,Chapter 2,train
1350,46,not,I-R,Chapter 2,train
1351,46,have,I-R,Chapter 2,train
1352,46,called,I-R,Chapter 2,train
1353,46,on,I-R,Chapter 2,train
1354,46,him,I-R,Chapter 2,train
1355,46,.,I-R,Chapter 2,train
1356,46,It,I-R,Chapter 2,train
1357,46,is,I-R,Chapter 2,train
1358,46,very,I-R,Chapter 2,train
1359,46,unlucky,I-R,Chapter 2,train
1360,46,;,I-R,Chapter 2,train
1361,46,but,I-R,Chapter 2,train
1362,46,as,I-R,Chapter 2,train
1363,46,I,I-R,Chapter 2,train
1364,46,have,I-R,Chapter 2,train
1365,46,actually,I-R,Chapter 2,train
1366,46,paid,I-R,Chapter 2,train
1367,46,the,I-R,Chapter 2,train
1368,46,visit,I-R,Chapter 2,train
1369,46,",",I-R,Chapter 2,train
1370,46,we,I-R,Chapter 2,train
1371,46,can,I-R,Chapter 2,train
1372,46,not,I-R,Chapter 2,train
1373,46,escape,I-R,Chapter 2,train
1374,46,the,I-R,Chapter 2,train
1375,46,acquaintance,I-R,Chapter 2,train
1376,46,now,I-R,Chapter 2,train
1377,46,.,I-R,Chapter 2,train
1378,46,"""",I-R,Chapter 2,train
1379,47,"""",O,Chapter 2,train
1380,47,How,O,Chapter 2,train
1381,47,good,O,Chapter 2,train
1382,47,it,O,Chapter 2,train
1383,47,was,O,Chapter 2,train
1384,47,in,O,Chapter 2,train
1385,47,you,O,Chapter 2,train
1386,47,",",O,Chapter 2,train
1387,47,my,O,Chapter 2,train
1388,47,dear,O,Chapter 2,train
1389,47,Mr,O,Chapter 2,train
1390,47,Bennet,O,Chapter 2,train
1391,47,!,O,Chapter 2,train
1392,47,But,O,Chapter 2,train
1393,47,I,O,Chapter 2,train
1394,47,knew,O,Chapter 2,train
1395,47,I,O,Chapter 2,train
1396,47,should,O,Chapter 2,train
1397,47,persuade,O,Chapter 2,train
1398,47,you,O,Chapter 2,train
1399,47,at,O,Chapter 2,train
1400,47,last,O,Chapter 2,train
1401,47,.,O,Chapter 2,train
1402,47,I,O,Chapter 2,train
1403,47,was,O,Chapter 2,train
1404,47,sure,O,Chapter 2,train
1405,47,you,O,Chapter 2,train
1406,47,loved,O,Chapter 2,train
1407,47,your,O,Chapter 2,train
1408,47,girls,O,Chapter 2,train
1409,47,too,O,Chapter 2,train
1410,47,well,O,Chapter 2,train
1411,47,to,O,Chapter 2,train
1412,47,neglect,O,Chapter 2,train
1413,47,such,O,Chapter 2,train
1414,47,an,O,Chapter 2,train
1415,47,acquaintance,O,Chapter 2,train
1416,47,.,O,Chapter 2,train
1417,47,Well,O,Chapter 2,train
1418,47,",",O,Chapter 2,train
1419,47,how,O,Chapter 2,train
1420,47,pleased,O,Chapter 2,train
1421,47,I,O,Chapter 2,train
1422,47,am,O,Chapter 2,train
1423,47,!,O,Chapter 2,train
1424,47,and,O,Chapter 2,train
1425,47,it,O,Chapter 2,train
1426,47,is,O,Chapter 2,train
1427,47,such,O,Chapter 2,train
1428,47,a,O,Chapter 2,train
1429,47,good,O,Chapter 2,train
1430,47,joke,O,Chapter 2,train
1431,47,",",O,Chapter 2,train
